"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1996","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","1520","","","","0"
"1997","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","1697","","","","0"
"1998","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","1815","","","","0"
"1999","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","1957","","","","0"
"2000","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","2071","","","","0"
"2001","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","2080","","","","0"
"2002","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","2269","","","","0"
"2003","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","2350","","","","0"
"2004","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","2444","","","","0"
"2005","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","2532","","","","0"
"2006","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","2664","","","","0"
"2007","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","2822","","","","0"
"2008","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","3021","","","","0"
"2009","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","3073","","","","0"
"2010","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","3175","","","","0"
"2011","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","3174","","","","0"
"2012","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","3272","","","","0"
"2013","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","3502","","","","0"
"2014","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","3572","","","","0"
"2015","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","3658","","","","0"
"2016","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","3739","","","","0"
"2017","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","4018","","","","0"
"2018","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","3909","","","","0"
"2019","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","3926","","","","0"
"2020","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","3712","","","","0"
"2021","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","4322","","","","0"
"2022","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","4071","","","","0"
"2023","Nova Scotia","2016A000212","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787578","4.1.4","4329","","","","0"
"1981","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","904","","","","0"
"1982","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","905","","","","0"
"1983","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","941","","","","0"
"1984","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","1005","","","","0"
"1985","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","1022","","","","0"
"1986","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","1071","","","","0"
"1987","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","1081","","","","0"
"1988","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","1089","","","","0"
"1989","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","1083","","","","0"
"1990","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","1064","","","","0"
"1991","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","974","","","","0"
"1992","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","967","","","","0"
"1993","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","994","","","","0"
"1994","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","998","","","","0"
"1995","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","1038","","","","0"
"1996","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","1058","","","","0"
"1997","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","1062","","","","0"
"1998","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","1124","","","","0"
"1999","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","1172","","","","0"
"2000","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","1204","","","","0"
"2001","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","1227","","","","0"
"2002","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","1324","","","","0"
"2003","Nova Scotia","2016A000212","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787579","4.1.5","1368","","","","0"
