"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1999","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","32668","","","","0"
"2000","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","34768","","","","0"
"2001","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","36338","","","","0"
"2002","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","38231","","","","0"
"2003","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","39295","","","","0"
"2004","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","41546","","","","0"
"2005","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","44815","","","","0"
"2006","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","49489","","","","0"
"2007","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","52950","","","","0"
"2008","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","53989","","","","0"
"2009","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","51993","","","","0"
"2010","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","53828","","","","0"
"2011","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","56166","","","","0"
"2012","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","59123","","","","0"
"2013","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","62393","","","","0"
"2014","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","65178","","","","0"
"2015","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","63849","","","","0"
"2016","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","62571","","","","0"
"2017","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","65159","","","","0"
"2018","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","65947","","","","0"
"2019","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","65488","","","","0"
"2020","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","63444","","","","0"
"2021","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","66787","","","","0"
"2022","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","66311","","","","0"
"2023","Alberta","2016A000248","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62788279","10.1.3","68571","","","","0"
"1981","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","4111","","","","0"
"1982","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","3565","","","","0"
"1983","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","3689","","","","0"
"1984","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","3892","","","","0"
"1985","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","4451","","","","0"
"1986","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","4569","","","","0"
"1987","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","4632","","","","0"
"1988","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","4961","","","","0"
"1989","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","5195","","","","0"
"1990","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","5429","","","","0"
"1991","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","5272","","","","0"
"1992","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","5211","","","","0"
"1993","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","5434","","","","0"
"1994","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","5688","","","","0"
"1995","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","5733","","","","0"
"1996","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","6114","","","","0"
"1997","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","7180","","","","0"
"1998","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","7477","","","","0"
"1999","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","7744","","","","0"
"2000","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","8619","","","","0"
"2001","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","9318","","","","0"
