"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022","Yukon","2016A000260","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788514","12.1.4","159","","","","0"
"2023","Yukon","2016A000260","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788514","12.1.4","165","","","","0"
"1981","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","31","","","","0"
"1982","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","28","","","","0"
"1983","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","23","","","","0"
"1984","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","32","","","","0"
"1985","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","32","","","","0"
"1986","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","34","","","","0"
"1987","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","34","","","","0"
"1988","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","35","","","","0"
"1989","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","36","","","","0"
"1990","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","37","","","","0"
"1991","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","35","","","","0"
"1992","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","39","","","","0"
"1993","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","40","","","","0"
"1994","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","42","","","","0"
"1995","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","44","","","","0"
