"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Prince Edward Island","2016A000211","Chained (2017) dollars","Final consumption expenditure","Dollars","81","millions","6","v62787458","3.1.1","6791","","","","0"
"2019","Prince Edward Island","2016A000211","Chained (2017) dollars","Final consumption expenditure","Dollars","81","millions","6","v62787458","3.1.1","6973","","","","0"
"2020","Prince Edward Island","2016A000211","Chained (2017) dollars","Final consumption expenditure","Dollars","81","millions","6","v62787458","3.1.1","6863","","","","0"
"2021","Prince Edward Island","2016A000211","Chained (2017) dollars","Final consumption expenditure","Dollars","81","millions","6","v62787458","3.1.1","7419","","","","0"
"2022","Prince Edward Island","2016A000211","Chained (2017) dollars","Final consumption expenditure","Dollars","81","millions","6","v62787458","3.1.1","7664","","","","0"
"2023","Prince Edward Island","2016A000211","Chained (2017) dollars","Final consumption expenditure","Dollars","81","millions","6","v62787458","3.1.1","7909","","","","0"
"1981","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","1905","","","","0"
"1982","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","1876","","","","0"
"1983","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","1953","","","","0"
"1984","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","2068","","","","0"
"1985","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","2110","","","","0"
"1986","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","2186","","","","0"
"1987","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","2259","","","","0"
"1988","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","2320","","","","0"
"1989","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","2356","","","","0"
"1990","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","2420","","","","0"
"1991","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","2354","","","","0"
"1992","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","2401","","","","0"
"1993","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","2454","","","","0"
"1994","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","2503","","","","0"
"1995","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","2557","","","","0"
"1996","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","2623","","","","0"
"1997","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","2702","","","","0"
"1998","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","2795","","","","0"
"1999","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","2899","","","","0"
"2000","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","3021","","","","0"
"2001","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","3072","","","","0"
"2002","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","3181","","","","0"
"2003","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","3261","","","","0"
"2004","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","3346","","","","0"
"2005","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","3438","","","","0"
"2006","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","3539","","","","0"
"2007","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","3700","","","","0"
"2008","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","3798","","","","0"
"2009","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","3846","","","","0"
"2010","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","3986","","","","0"
"2011","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","4067","","","","0"
"2012","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","4107","","","","0"
"2013","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","4165","","","","0"
"2014","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","4213","","","","0"
"2015","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","4288","","","","0"
"2016","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","4391","","","","0"
"2017","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","4503","","","","0"
"2018","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","4604","","","","0"
"2019","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","4744","","","","0"
"2020","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","4577","","","","0"
"2021","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","4994","","","","0"
"2022","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","5132","","","","0"
"2023","Prince Edward Island","2016A000211","Chained (2017) dollars","Household final consumption expenditure","Dollars","81","millions","6","v62787459","3.1.2","5274","","","","0"
