"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-04","Canada","2016A000011124","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062809","1.1.1.1.1.1","28475.0","","","","1"
"2013-04","Canada","2016A000011124","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062810","1.2.1.1.1.1","19040.6","","","","1"
"2013-04","Canada","2016A000011124","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062811","1.3.1.1.1.1","17671.2","","","","1"
"2013-04","Canada","2016A000011124","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062812","1.4.1.1.1.1","14301.3","","","","1"
"2013-04","Canada","2016A000011124","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062813","1.5.1.1.1.1","3369.9","","","","1"
"2013-04","Canada","2016A000011124","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062814","1.6.1.1.1.1","1369.4","","","","1"
"2013-04","Canada","2016A000011124","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062815","1.7.1.1.1.1","7.2","","","","1"
"2013-04","Canada","2016A000011124","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062816","1.8.1.1.1.1","66.9","","","","1"
"2013-04","Canada","2016A000011124","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062817","1.9.1.1.1.1","62.1","","","","1"
"2013-04","Newfoundland and Labrador","2016A000210","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062998","2.1.1.1.1.1","444.1","","","","1"
"2013-04","Newfoundland and Labrador","2016A000210","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062999","2.2.1.1.1.1","273.8","","","","1"
"2013-04","Newfoundland and Labrador","2016A000210","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063000","2.3.1.1.1.1","238.6","","","","1"
"2013-04","Newfoundland and Labrador","2016A000210","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063001","2.4.1.1.1.1","204.2","","","","1"
"2013-04","Newfoundland and Labrador","2016A000210","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063002","2.5.1.1.1.1","34.4","","","","1"
"2013-04","Newfoundland and Labrador","2016A000210","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063003","2.6.1.1.1.1","35.2","","","","1"
"2013-04","Newfoundland and Labrador","2016A000210","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063004","2.7.1.1.1.1","12.9","","","","1"
"2013-04","Newfoundland and Labrador","2016A000210","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063005","2.8.1.1.1.1","61.7","","","","1"
"2013-04","Newfoundland and Labrador","2016A000210","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063006","2.9.1.1.1.1","53.7","","","","1"
"2013-04","Prince Edward Island","2016A000211","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063187","3.1.1.1.1.1","119.0","","","","1"
"2013-04","Prince Edward Island","2016A000211","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063188","3.2.1.1.1.1","84.2","","","","1"
"2013-04","Prince Edward Island","2016A000211","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063189","3.3.1.1.1.1","74.9","","","","1"
"2013-04","Prince Edward Island","2016A000211","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063190","3.4.1.1.1.1","62.0","","","","1"
"2013-04","Prince Edward Island","2016A000211","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063191","3.5.1.1.1.1","13.0","","","","1"
"2013-04","Prince Edward Island","2016A000211","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063192","3.6.1.1.1.1","9.3","","","","1"
"2013-04","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063193","3.7.1.1.1.1","11.0","","","","1"
"2013-04","Prince Edward Island","2016A000211","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063194","3.8.1.1.1.1","70.8","","","","1"
"2013-04","Prince Edward Island","2016A000211","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063195","3.9.1.1.1.1","62.9","","","","1"
"2013-04","Nova Scotia","2016A000212","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063376","4.1.1.1.1.1","778.5","","","","1"
"2013-04","Nova Scotia","2016A000212","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063377","4.2.1.1.1.1","505.8","","","","1"
"2013-04","Nova Scotia","2016A000212","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063378","4.3.1.1.1.1","461.1","","","","1"
"2013-04","Nova Scotia","2016A000212","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063379","4.4.1.1.1.1","372.6","","","","1"
"2013-04","Nova Scotia","2016A000212","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063380","4.5.1.1.1.1","88.5","","","","1"
"2013-04","Nova Scotia","2016A000212","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063381","4.6.1.1.1.1","44.6","","","","1"
"2013-04","Nova Scotia","2016A000212","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063382","4.7.1.1.1.1","8.8","","","","1"
"2013-04","Nova Scotia","2016A000212","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063383","4.8.1.1.1.1","65.0","","","","1"
"2013-04","Nova Scotia","2016A000212","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063384","4.9.1.1.1.1","59.2","","","","1"
"2013-04","New Brunswick","2016A000213","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063565","5.1.1.1.1.1","624.5","","","","1"
"2013-04","New Brunswick","2016A000213","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063566","5.2.1.1.1.1","398.2","","","","1"
"2013-04","New Brunswick","2016A000213","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063567","5.3.1.1.1.1","355.9","","","","1"
"2013-04","New Brunswick","2016A000213","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063568","5.4.1.1.1.1","300.6","","","","1"
"2013-04","New Brunswick","2016A000213","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063569","5.5.1.1.1.1","55.3","","","","1"
"2013-04","New Brunswick","2016A000213","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063570","5.6.1.1.1.1","42.3","","","","1"
