"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","British Columbia","2016A000259","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788397","11.1.4","21645","","","","0"
"2021","British Columbia","2016A000259","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788397","11.1.4","24035","","","","0"
"2022","British Columbia","2016A000259","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788397","11.1.4","23700","","","","0"
"2023","British Columbia","2016A000259","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788397","11.1.4","23971","","","","0"
"2013","British Columbia","2016A000259","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788398","11.1.5","9809","","","","0"
"2014","British Columbia","2016A000259","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788398","11.1.5","10301","","","","0"
"2015","British Columbia","2016A000259","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788398","11.1.5","11103","","","","0"
"2016","British Columbia","2016A000259","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788398","11.1.5","11431","","","","0"
"2017","British Columbia","2016A000259","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788398","11.1.5","11949","","","","0"
"2018","British Columbia","2016A000259","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788398","11.1.5","12715","","","","0"
"2019","British Columbia","2016A000259","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788398","11.1.5","13026","","","","0"
"2020","British Columbia","2016A000259","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788398","11.1.5","12345","","","","0"
"2021","British Columbia","2016A000259","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788398","11.1.5","14552","","","","0"
"2022","British Columbia","2016A000259","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788398","11.1.5","15094","","","","0"
"2023","British Columbia","2016A000259","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788398","11.1.5","15390","","","","0"
"2013","British Columbia","2016A000259","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788399","11.1.6","33506","","","","0"
"2014","British Columbia","2016A000259","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788399","11.1.6","34376","","","","0"
"2015","British Columbia","2016A000259","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788399","11.1.6","35630","","","","0"
"2016","British Columbia","2016A000259","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788399","11.1.6","36525","","","","0"
"2017","British Columbia","2016A000259","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788399","11.1.6","38071","","","","0"
"2018","British Columbia","2016A000259","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788399","11.1.6","38692","","","","0"
"2019","British Columbia","2016A000259","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788399","11.1.6","38795","","","","0"
"2020","British Columbia","2016A000259","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788399","11.1.6","40805","","","","0"
