"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Nunavut","2016A000262","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788761","14.1.17","2","","","","0"
"2019","Nunavut","2016A000262","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788761","14.1.17","2","","","","0"
"2020","Nunavut","2016A000262","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788761","14.1.17","2","","","","0"
"2021","Nunavut","2016A000262","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788761","14.1.17","2","","","","0"
"2022","Nunavut","2016A000262","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788761","14.1.17","2","","","","0"
"2023","Nunavut","2016A000262","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788761","14.1.17","3","","","","0"
"2013","Nunavut","2016A000262","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788762","14.1.18","223","","","","0"
"2014","Nunavut","2016A000262","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788762","14.1.18","296","","","","0"
"2015","Nunavut","2016A000262","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788762","14.1.18","314","","","","0"
"2016","Nunavut","2016A000262","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788762","14.1.18","333","","","","0"
"2017","Nunavut","2016A000262","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788762","14.1.18","355","","","","0"
"2018","Nunavut","2016A000262","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788762","14.1.18","353","","","","0"
"2019","Nunavut","2016A000262","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788762","14.1.18","388","","","","0"
"2020","Nunavut","2016A000262","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788762","14.1.18","220","","","","0"
"2021","Nunavut","2016A000262","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788762","14.1.18","263","","","","0"
"2022","Nunavut","2016A000262","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788762","14.1.18","201","","","","0"
"2023","Nunavut","2016A000262","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788762","14.1.18","249","","","","0"
