"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","New Brunswick","2016A000213","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787695","5.1.4","3499","","","","0"
"2020","New Brunswick","2016A000213","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787695","5.1.4","3303","","","","0"
"2021","New Brunswick","2016A000213","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787695","5.1.4","3679","","","","0"
"2022","New Brunswick","2016A000213","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787695","5.1.4","3513","","","","0"
"2023","New Brunswick","2016A000213","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787695","5.1.4","3660","","","","0"
"2013","New Brunswick","2016A000213","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787696","5.1.5","1546","","","","0"
"2014","New Brunswick","2016A000213","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787696","5.1.5","1600","","","","0"
"2015","New Brunswick","2016A000213","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787696","5.1.5","1654","","","","0"
"2016","New Brunswick","2016A000213","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787696","5.1.5","1638","","","","0"
"2017","New Brunswick","2016A000213","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787696","5.1.5","1687","","","","0"
"2018","New Brunswick","2016A000213","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787696","5.1.5","1714","","","","0"
"2019","New Brunswick","2016A000213","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787696","5.1.5","1770","","","","0"
"2020","New Brunswick","2016A000213","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787696","5.1.5","1750","","","","0"
"2021","New Brunswick","2016A000213","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787696","5.1.5","1976","","","","0"
"2022","New Brunswick","2016A000213","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787696","5.1.5","1963","","","","0"
"2023","New Brunswick","2016A000213","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787696","5.1.5","2036","","","","0"
"2013","New Brunswick","2016A000213","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787697","5.1.6","6432","","","","0"
"2014","New Brunswick","2016A000213","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787697","5.1.6","6576","","","","0"
"2015","New Brunswick","2016A000213","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787697","5.1.6","6666","","","","0"
"2016","New Brunswick","2016A000213","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787697","5.1.6","6714","","","","0"
"2017","New Brunswick","2016A000213","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787697","5.1.6","6852","","","","0"
"2018","New Brunswick","2016A000213","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787697","5.1.6","6918","","","","0"
"2019","New Brunswick","2016A000213","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787697","5.1.6","6994","","","","0"
"2020","New Brunswick","2016A000213","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787697","5.1.6","7229","","","","0"
"2021","New Brunswick","2016A000213","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787697","5.1.6","7274","","","","0"
"2022","New Brunswick","2016A000213","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787697","5.1.6","7413","","","","0"
"2023","New Brunswick","2016A000213","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787697","5.1.6","7479","","","","0"
"2013","New Brunswick","2016A000213","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787698","5.1.7","10920","","","","0"
"2014","New Brunswick","2016A000213","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787698","5.1.7","11030","","","","0"
"2015","New Brunswick","2016A000213","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787698","5.1.7","11113","","","","0"
"2016","New Brunswick","2016A000213","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787698","5.1.7","11206","","","","0"
"2017","New Brunswick","2016A000213","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787698","5.1.7","11564","","","","0"
"2018","New Brunswick","2016A000213","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787698","5.1.7","11784","","","","0"
"2019","New Brunswick","2016A000213","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787698","5.1.7","11936","","","","0"
"2020","New Brunswick","2016A000213","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787698","5.1.7","11259","","","","0"
"2021","New Brunswick","2016A000213","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787698","5.1.7","11866","","","","0"
"2022","New Brunswick","2016A000213","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787698","5.1.7","12560","","","","0"
"2023","New Brunswick","2016A000213","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787698","5.1.7","12973","","","","0"
"2013","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787699","5.1.8","393","","","","0"
"2014","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787699","5.1.8","390","","","","0"
"2015","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787699","5.1.8","398","","","","0"
"2016","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787699","5.1.8","448","","","","0"
"2017","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787699","5.1.8","454","","","","0"
"2018","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787699","5.1.8","469","","","","0"
"2019","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787699","5.1.8","481","","","","0"
"2020","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787699","5.1.8","478","","","","0"
"2021","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787699","5.1.8","477","","","","0"
"2022","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787699","5.1.8","509","","","","0"
"2023","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787699","5.1.8","533","","","","0"
"2013","New Brunswick","2016A000213","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787700","5.1.9","10446","","","","0"
"2014","New Brunswick","2016A000213","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787700","5.1.9","10288","","","","0"
"2015","New Brunswick","2016A000213","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787700","5.1.9","10434","","","","0"
"2016","New Brunswick","2016A000213","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787700","5.1.9","10757","","","","0"
"2017","New Brunswick","2016A000213","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787700","5.1.9","10948","","","","0"
"2018","New Brunswick","2016A000213","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787700","5.1.9","11325","","","","0"
"2019","New Brunswick","2016A000213","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787700","5.1.9","11581","","","","0"
"2020","New Brunswick","2016A000213","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787700","5.1.9","11636","","","","0"
"2021","New Brunswick","2016A000213","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787700","5.1.9","12131","","","","0"
"2022","New Brunswick","2016A000213","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787700","5.1.9","12542","","","","0"
"2023","New Brunswick","2016A000213","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787700","5.1.9","12653","","","","0"
"2013","New Brunswick","2016A000213","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787701","5.1.10","6208","","","","0"
"2014","New Brunswick","2016A000213","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787701","5.1.10","6088","","","","0"
"2015","New Brunswick","2016A000213","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787701","5.1.10","6013","","","","0"
"2016","New Brunswick","2016A000213","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787701","5.1.10","5938","","","","0"
"2017","New Brunswick","2016A000213","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787701","5.1.10","6648","","","","0"
"2018","New Brunswick","2016A000213","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787701","5.1.10","7137","","","","0"
"2019","New Brunswick","2016A000213","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787701","5.1.10","6479","","","","0"
"2020","New Brunswick","2016A000213","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787701","5.1.10","6497","","","","0"
"2021","New Brunswick","2016A000213","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787701","5.1.10","6942","","","","0"
