"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787344","2.1.4","2492","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787344","2.1.4","2637","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787345","2.1.5","1128","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787345","2.1.5","1149","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787345","2.1.5","1165","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787345","2.1.5","1138","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787345","2.1.5","1140","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787345","2.1.5","1144","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787345","2.1.5","1166","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787345","2.1.5","1096","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787345","2.1.5","1299","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787345","2.1.5","1323","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787345","2.1.5","1315","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787346","2.1.6","4840","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787346","2.1.6","4970","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787346","2.1.6","4998","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787346","2.1.6","4971","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787346","2.1.6","4977","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787346","2.1.6","4974","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787346","2.1.6","5022","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787346","2.1.6","5085","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787346","2.1.6","5093","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787346","2.1.6","5058","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62787346","2.1.6","5144","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787347","2.1.7","7883","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787347","2.1.7","8085","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787347","2.1.7","8279","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787347","2.1.7","8358","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787347","2.1.7","8505","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787347","2.1.7","8568","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787347","2.1.7","8727","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787347","2.1.7","7850","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787347","2.1.7","8318","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787347","2.1.7","8781","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Services","Dollars","81","millions","6","v62787347","2.1.7","9229","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787348","2.1.8","288","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787348","2.1.8","270","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787348","2.1.8","289","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787348","2.1.8","315","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787348","2.1.8","317","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787348","2.1.8","326","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787348","2.1.8","331","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787348","2.1.8","322","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787348","2.1.8","323","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787348","2.1.8","325","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62787348","2.1.8","336","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787349","2.1.9","8005","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787349","2.1.9","7806","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787349","2.1.9","7882","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787349","2.1.9","7933","","","","0"
