"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788163","9.1.4","4907","","","","0"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788163","9.1.4","4588","","","","0"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788163","9.1.4","5036","","","","0"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788163","9.1.4","4927","","","","0"
"2023","Saskatchewan","2016A000247","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788163","9.1.4","5038","","","","0"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788164","9.1.5","2469","","","","0"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788164","9.1.5","2535","","","","0"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788164","9.1.5","2556","","","","0"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788164","9.1.5","2520","","","","0"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788164","9.1.5","2515","","","","0"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788164","9.1.5","2518","","","","0"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788164","9.1.5","2517","","","","0"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788164","9.1.5","2332","","","","0"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788164","9.1.5","2773","","","","0"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788164","9.1.5","2743","","","","0"
"2023","Saskatchewan","2016A000247","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788164","9.1.5","2822","","","","0"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788165","9.1.6","8792","","","","0"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788165","9.1.6","8964","","","","0"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788165","9.1.6","8886","","","","0"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788165","9.1.6","8958","","","","0"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788165","9.1.6","9140","","","","0"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788165","9.1.6","9342","","","","0"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788165","9.1.6","9476","","","","0"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788165","9.1.6","9546","","","","0"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788165","9.1.6","9779","","","","0"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788165","9.1.6","9909","","","","0"
"2023","Saskatchewan","2016A000247","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788165","9.1.6","9605","","","","0"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788166","9.1.7","19256","","","","0"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788166","9.1.7","19897","","","","0"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788166","9.1.7","20308","","","","0"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788166","9.1.7","20666","","","","0"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788166","9.1.7","21127","","","","0"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788166","9.1.7","21552","","","","0"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788166","9.1.7","21719","","","","0"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788166","9.1.7","19589","","","","0"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788166","9.1.7","20719","","","","0"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788166","9.1.7","22025","","","","0"
"2023","Saskatchewan","2016A000247","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788166","9.1.7","22598","","","","0"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788167","9.1.8","719","","","","0"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788167","9.1.8","745","","","","0"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788167","9.1.8","793","","","","0"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788167","9.1.8","859","","","","0"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788167","9.1.8","862","","","","0"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788167","9.1.8","884","","","","0"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788167","9.1.8","915","","","","0"
