"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1999","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","97.0","","","","1"
"2000","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","98.2","","","","1"
"2001","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","98.9","","","","1"
"2002","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","100.0","","","","1"
"2003","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","100.1","","","","1"
"2004","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","98.8","","","","1"
"2005","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","97.8","","","","1"
"2006","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","96.9","","","","1"
"2007","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","96.0","","","","1"
"2008","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","95.6","","","","1"
"2009","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","96.4","","","","1"
"2010","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","95.8","","","","1"
"2011","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","97.6","","","","1"
"2012","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","97.9","","","","1"
"2013","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","97.7","","","","1"
"2014","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","98.0","","","","1"
"2015","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","99.6","","","","1"
"2016","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","100.5","","","","1"
"2017","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","101.8","","","","1"
"2018","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","101.9","","","","1"
"2019","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","104.4","","","","1"
"2020","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","103.9","","","","1"
"2021","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","107.1","","","","1"
"2022","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","112.8","","","","1"
"2023","Quebec","2016A000224","Recreation, education and reading","2002=100","17","units","0","v41694176","11.219","116.9","","","","1"
"1981","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","27.0","","","","1"
"1982","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","31.3","","","","1"
"1983","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","34.7","","","","1"
"1984","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","37.1","","","","1"
"1985","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","41.8","","","","1"
"1986","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","48.4","","","","1"
"1987","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","50.8","","","","1"
"1988","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","53.2","","","","1"
"1989","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","57.5","","","","1"
"1990","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","63.8","","","","1"
"1991","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","77.2","","","","1"
"1992","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","83.4","","","","1"
"1993","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","84.1","","","","1"
"1994","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","61.5","","","","1"
"1995","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","61.6","","","","1"
"1996","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","64.1","","","","1"
"1997","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","67.5","","","","1"
"1998","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","71.3","","","","1"
"1999","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","73.4","","","","1"
"2000","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","77.0","","","","1"
"2001","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","84.8","","","","1"
"2002","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","100.0","","","","1"
"2003","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","110.1","","","","1"
"2004","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","114.8","","","","1"
"2005","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","117.3","","","","1"
"2006","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","119.3","","","","1"
"2007","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","122.0","","","","1"
"2008","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","123.4","","","","1"
"2009","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","126.6","","","","1"
"2010","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","127.8","","","","1"
"2011","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","128.9","","","","1"
"2012","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","131.5","","","","1"
"2013","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","136.4","","","","1"
"2014","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","141.5","","","","1"
"2015","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","146.9","","","","1"
"2016","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","149.3","","","","1"
"2017","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","151.4","","","","1"
"2018","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","155.5","","","","1"
"2019","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","158.5","","","","1"
"2020","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","160.9","","","","1"
"2021","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","167.5","","","","1"
"2022","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","175.0","","","","1"
"2023","Quebec","2016A000224","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694189","11.256","185.9","","","","1"
"1981","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","49.2","","","","1"
"1982","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","54.7","","","","1"
"1983","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","58.2","","","","1"
"1984","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","60.4","","","","1"
"1985","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","63.1","","","","1"
"1986","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","66.7","","","","1"
"1987","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","69.5","","","","1"
"1988","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","72.5","","","","1"
"1989","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","75.9","","","","1"
"1990","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","78.9","","","","1"
"1991","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","85.4","","","","1"
"1992","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","87.7","","","","1"
"1993","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","89.2","","","","1"
"1994","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","87.6","","","","1"
"1995","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","89.3","","","","1"
"1996","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","90.5","","","","1"
"1997","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","91.6","","","","1"
"1998","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","93.2","","","","1"
"1999","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","94.4","","","","1"
"2000","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","95.5","","","","1"
"2001","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","97.5","","","","1"
"2002","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","100.0","","","","1"
"2003","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","102.4","","","","1"
"2004","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","103.4","","","","1"
"2005","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","104.9","","","","1"
"2006","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","106.1","","","","1"
"2007","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","107.3","","","","1"
"2008","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","108.1","","","","1"
"2009","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","109.3","","","","1"
"2010","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","109.9","","","","1"
"2011","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","111.6","","","","1"
"2012","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","113.6","","","","1"
"2013","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","114.5","","","","1"
"2014","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","115.8","","","","1"
"2015","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","117.9","","","","1"
"2016","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","119.2","","","","1"
"2017","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","120.2","","","","1"
"2018","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","121.8","","","","1"
"2019","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","124.8","","","","1"
"2020","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","126.4","","","","1"
"2021","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","130.2","","","","1"
"2022","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","136.3","","","","1"
"2023","Quebec","2016A000224","All-items excluding food and energy","2002=100","17","units","0","v41694207","11.285","142.4","","","","1"
"1981","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","50.4","","","","1"
"1982","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","55.7","","","","1"
"1983","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","58.6","","","","1"
"1984","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","60.9","","","","1"
"1985","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","63.5","","","","1"
"1986","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","67.3","","","","1"
"1987","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","70.3","","","","1"
"1988","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","73.0","","","","1"
"1989","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","76.3","","","","1"
"1990","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","79.2","","","","1"
"1991","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","84.9","","","","1"
"1992","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","86.7","","","","1"
"1993","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","87.9","","","","1"
"1994","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","86.7","","","","1"
"1995","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","88.3","","","","1"
"1996","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","89.6","","","","1"
"1997","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","90.9","","","","1"
"1998","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","92.6","","","","1"
"1999","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","93.7","","","","1"
"2000","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","95.0","","","","1"
"2001","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","97.6","","","","1"
"2002","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","100.0","","","","1"
"2003","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","102.3","","","","1"
"2004","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","103.7","","","","1"
"2005","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","105.4","","","","1"
"2006","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","107.0","","","","1"
"2007","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","108.5","","","","1"
"2008","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","109.9","","","","1"
"2009","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","112.1","","","","1"
"2010","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","113.0","","","","1"
"2011","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","115.2","","","","1"
"2012","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","117.4","","","","1"
"2013","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","118.4","","","","1"
"2014","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","120.1","","","","1"
"2015","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","122.6","","","","1"
"2016","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","124.0","","","","1"
"2017","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","124.9","","","","1"
"2018","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","126.5","","","","1"
"2019","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","129.8","","","","1"
"2020","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","131.7","","","","1"
"2021","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","135.6","","","","1"
"2022","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","143.1","","","","1"
"2023","Quebec","2016A000224","All-items excluding energy","2002=100","17","units","0","v41694212","11.287","150.5","","","","1"
"1981","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","49.6","","","","1"
"1982","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","62.0","","","","1"
"1983","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","66.3","","","","1"
"1984","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","69.5","","","","1"
"1985","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","72.7","","","","1"
"1986","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","67.5","","","","1"
"1987","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","69.8","","","","1"
"1988","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","71.1","","","","1"
"1989","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","73.0","","","","1"
"1990","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","80.3","","","","1"
"1991","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","86.8","","","","1"
"1992","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","86.3","","","","1"
"1993","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","85.9","","","","1"
"1994","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","85.0","","","","1"
"1995","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","85.9","","","","1"
"1996","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","88.5","","","","1"
"1997","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","90.0","","","","1"
"1998","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","86.8","","","","1"
"1999","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","91.4","","","","1"
"2000","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","103.7","","","","1"
"2001","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","102.3","","","","1"
"2002","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","100.0","","","","1"
"2003","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","105.2","","","","1"
"2004","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","113.6","","","","1"
"2005","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","123.3","","","","1"
"2006","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","128.2","","","","1"
"2007","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","132.1","","","","1"
"2008","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","145.5","","","","1"
"2009","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","127.5","","","","1"
"2010","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","135.4","","","","1"
"2011","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","153.4","","","","1"
"2012","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","158.5","","","","1"
"2013","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","159.5","","","","1"
"2014","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","161.0","","","","1"
"2015","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","144.5","","","","1"
"2016","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","138.4","","","","1"
"2017","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","146.0","","","","1"
"2018","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","155.4","","","","1"
"2019","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","150.0","","","","1"
"2020","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","136.6","","","","1"
"2021","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","158.9","","","","1"
"2022","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","194.5","","","","1"
"2023","Quebec","2016A000224","Energy","2002=100","17","units","0","v41694213","11.288","187.2","","","","1"
"1981","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","53.9","","","","1"
"1982","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","59.5","","","","1"
"1983","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","62.4","","","","1"
"1984","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","64.8","","","","1"
"1985","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","67.6","","","","1"
"1986","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","70.7","","","","1"
"1987","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","73.6","","","","1"
"1988","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","75.9","","","","1"
"1989","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","79.0","","","","1"
"1990","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","82.0","","","","1"
"1991","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","87.5","","","","1"
"1992","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","88.3","","","","1"
"1993","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","89.1","","","","1"
"1994","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","86.3","","","","1"
"1995","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","87.6","","","","1"
"1996","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","89.2","","","","1"
"1997","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","90.8","","","","1"
"1998","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","91.7","","","","1"
"1999","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","93.2","","","","1"
"2000","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","95.9","","","","1"
"2001","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","98.3","","","","1"
"2002","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","100.0","","","","1"
"2003","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","101.7","","","","1"
"2004","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","103.5","","","","1"
"2005","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","105.8","","","","1"
"2006","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","107.3","","","","1"
"2007","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","108.4","","","","1"
"2008","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","110.0","","","","1"
"2009","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","108.9","","","","1"
"2010","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","110.1","","","","1"
"2011","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","114.2","","","","1"
"2012","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","116.5","","","","1"
"2013","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","117.0","","","","1"
"2014","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","117.9","","","","1"
"2015","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","118.3","","","","1"
"2016","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","118.9","","","","1"
"2017","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","119.9","","","","1"
"2018","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","121.6","","","","1"
"2019","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","122.9","","","","1"
"2020","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","122.4","","","","1"
"2021","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","127.8","","","","1"
"2022","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","138.6","","","","1"
"2023","Quebec","2016A000224","Goods","2002=100","17","units","0","v41694201","11.274","143.4","","","","1"
"1981","Quebec","2016A000224","Services","2002=100","17","units","0","v41694205","11.282","45.5","","","","1"
"1982","Quebec","2016A000224","Services","2002=100","17","units","0","v41694205","11.282","51.8","","","","1"
"1983","Quebec","2016A000224","Services","2002=100","17","units","0","v41694205","11.282","55.2","","","","1"
"1984","Quebec","2016A000224","Services","2002=100","17","units","0","v41694205","11.282","57.5","","","","1"
"1985","Quebec","2016A000224","Services","2002=100","17","units","0","v41694205","11.282","60.0","","","","1"
"1986","Quebec","2016A000224","Services","2002=100","17","units","0","v41694205","11.282","63.2","","","","1"
"1987","Quebec","2016A000224","Services","2002=100","17","units","0","v41694205","11.282","66.1","","","","1"
"1988","Quebec","2016A000224","Services","2002=100","17","units","0","v41694205","11.282","69.0","","","","1"
"1989","Quebec","2016A000224","Services","2002=100","17","units","0","v41694205","11.282","72.3","","","","1"
"1990","Quebec","2016A000224","Services","2002=100","17","units","0","v41694205","11.282","75.8","","","","1"
"1991","Quebec","2016A000224","Services","2002=100","17","units","0","v41694205","11.282","81.9","","","","1"
"1992","Quebec","2016A000224","Services","2002=100","17","units","0","v41694205","11.282","84.5","","","","1"
